date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-12-16,SKU0008,174,0,15.0,66
2024-12-23,SKU0008,173,0,15.0,66
2024-12-30,SKU0008,149,0,15.0,66
2025-01-06,SKU0008,144,0,15.0,66
2025-01-13,SKU0008,130,0,15.0,66
2025-01-20,SKU0008,119,0,15.0,66
2025-01-27,SKU0008,95,0,15.0,66
2025-02-03,SKU0008,80,0,15.0,66
2025-02-10,SKU0008,178,82,15.0,66
2025-02-17,SKU0008,177,0,15.0,66
2025-02-24,SKU0008,168,0,15.0,66
2025-03-03,SKU0008,165,8,15.0,66
2025-03-10,SKU0008,160,108,15.0,66
2025-03-17,SKU0008,153,42,15.0,66
2025-03-24,SKU0008,142,78,15.0,66
2025-03-31,SKU0008,126,0,15.0,66
2025-04-07,SKU0008,102,0,15.0,66
2025-04-14,SKU0008,93,0,15.0,66
2025-04-21,SKU0008,85,69,15.0,66
2025-04-28,SKU0008,73,0,15.0,66
2025-05-05,SKU0008,137,0,15.0,66
2025-05-12,SKU0008,133,13,15.0,66
2025-05-19,SKU0008,126,0,15.0,66
2025-05-26,SKU0008,120,14,15.0,66
2025-06-02,SKU0008,102,62,15.0,66
2025-06-09,SKU0008,95,60,15.0,66
2025-06-16,SKU0008,77,0,15.0,66
2025-06-23,SKU0008,223,0,15.0,66
2025-06-30,SKU0008,207,94,15.0,66
2025-07-07,SKU0008,187,80,15.0,66
2025-07-14,SKU0008,184,0,15.0,66
2025-07-21,SKU0008,165,72,15.0,66
2025-07-28,SKU0008,165,0,15.0,66
2025-08-04,SKU0008,155,0,15.0,66
2025-08-11,SKU0008,133,0,15.0,66
2025-08-18,SKU0008,125,107,15.0,66
2025-08-25,SKU0008,123,0,15.0,66
2025-09-01,SKU0008,123,0,15.0,66
2025-09-08,SKU0008,116,0,15.0,66
2025-09-15,SKU0008,110,0,15.0,66
2025-09-22,SKU0008,103,28,15.0,66
2025-09-29,SKU0008,95,0,15.0,66
2024-01-01,SKU0009,79,0,15.0,10
2024-01-08,SKU0009,57,0,15.0,10
2024-01-15,SKU0009,57,0,15.0,10
2024-01-22,SKU0009,50,114,15.0,10
2024-01-29,SKU0009,32,0,15.0,10
2024-02-05,SKU0009,26,0,15.0,10
2024-02-12,SKU0009,13,0,15.0,10
2024-02-19,SKU0009,0,113,15.0,10
2024-02-26,SKU0009,112,0,15.0,10
2024-03-04,SKU0009,100,0,15.0,10
2024-03-11,SKU0009,98,0,15.0,10
2024-03-18,SKU0009,88,0,15.0,10
2024-03-25,SKU0009,88,0,15.0,10
2024-04-01,SKU0009,81,0,15.0,10
2024-04-08,SKU0009,79,0,15.0,10
2024-04-15,SKU0009,76,0,15.0,10
2024-04-22,SKU0009,73,0,15.0,10
2024-04-29,SKU0009,54,0,15.0,10
2024-05-06,SKU0009,45,0,15.0,10
2024-05-13,SKU0009,36,0,15.0,10
2024-05-20,SKU0009,26,70,15.0,10
2024-05-27,SKU0009,23,0,15.0,10
2024-06-03,SKU0009,4,0,15.0,10
2024-06-10,SKU0009,141,0,15.0,10
2024-06-17,SKU0009,136,0,15.0,10
2024-06-24,SKU0009,115,0,15.0,10
2024-07-01,SKU0009,95,0,15.0,10
2024-07-08,SKU0009,76,97,15.0,10
2024-07-15,SKU0009,75,0,15.0,10
2024-07-22,SKU0009,73,0,15.0,10
2024-07-29,SKU0009,69,0,15.0,10
2024-08-05,SKU0009,63,0,15.0,10
2024-08-12,SKU0009,42,30,15.0,10
2024-08-19,SKU0009,40,0,15.0,10
2024-08-26,SKU0009,24,0,15.0,10
2024-09-02,SKU0009,2,0,15.0,10
2024-09-09,SKU0009,0,78,15.0,10
2024-09-16,SKU0009,0,0,15.0,10
2024-09-23,SKU0009,72,0,15.0,10
2024-09-30,SKU0009,52,13,15.0,10
2024-10-07,SKU0009,28,21,15.0,10
2024-10-14,SKU0009,19,0,15.0,10
2024-10-21,SKU0009,127,0,15.0,10
2024-10-28,SKU0009,118,79,15.0,10
2024-11-04,SKU0009,96,0,15.0,10
2024-11-11,SKU0009,73,0,15.0,10
2024-11-18,SKU0009,71,0,15.0,10
2024-11-25,SKU0009,51,0,15.0,10
2024-12-02,SKU0009,32,0,15.0,10
2024-12-09,SKU0009,10,109,15.0,10
2024-12-16,SKU0009,120,16,15.0,10
2024-12-23,SKU0009,105,0,15.0,10
2024-12-30,SKU0009,96,0,15.0,10
2025-01-06,SKU0009,81,0,15.0,10
2025-01-13,SKU0009,77,100,15.0,10
2025-01-20,SKU0009,61,41,15.0,10
2025-01-27,SKU0009,60,0,15.0,10
2025-02-03,SKU0009,50,0,15.0,10
2025-02-10,SKU0009,48,0,15.0,10
2025-02-17,SKU0009,26,69,15.0,10
2025-02-24,SKU0009,8,0,15.0,10
2025-03-03,SKU0009,95,0,15.0,10
2025-03-10,SKU0009,90,15,15.0,10
2025-03-17,SKU0009,89,0,15.0,10
2025-03-24,SKU0009,86,0,15.0,10
2025-03-31,SKU0009,69,0,15.0,10
2025-04-07,SKU0009,62,89,15.0,10
2025-04-14,SKU0009,49,0,15.0,10
2025-04-21,SKU0009,26,0,15.0,10
2025-04-28,SKU0009,68,0,15.0,10
2025-05-05,SKU0009,51,62,15.0,10
2025-05-12,SKU0009,34,0,15.0,10
2025-05-19,SKU0009,16,0,15.0,10
2025-05-26,SKU0009,3,33,15.0,10
2025-06-02,SKU0009,197,0,15.0,10
2025-06-09,SKU0009,175,0,15.0,10
2025-06-16,SKU0009,172,0,15.0,10
2025-06-23,SKU0009,166,44,15.0,10
2025-06-30,SKU0009,157,0,15.0,10
2025-07-07,SKU0009,141,102,15.0,10
2025-07-14,SKU0009,136,0,15.0,10
2025-07-21,SKU0009,135,0,15.0,10
2025-07-28,SKU0009,119,0,15.0,10
2025-08-04,SKU0009,116,51,15.0,10
2025-08-11,SKU0009,104,85,15.0,10
2025-08-18,SKU0009,90,0,15.0,10
2025-08-25,SKU0009,79,97,15.0,10
2025-09-01,SKU0009,62,0,15.0,10
2025-09-08,SKU0009,40,0,15.0,10
2025-09-15,SKU0009,24,0,15.0,10
2025-09-22,SKU0009,0,0,15.0,10
2025-09-29,SKU0009,137,0,15.0,10
2024-01-01,SKU0010,66,0,11.0,65
2024-01-08,SKU0010,181,0,11.0,65
2024-01-15,SKU0010,179,0,11.0,65
2024-01-22,SKU0010,174,0,11.0,65
2024-01-29,SKU0010,161,0,11.0,65
2024-02-05,SKU0010,143,0,11.0,65
2024-02-12,SKU0010,131,0,11.0,65
2024-02-19,SKU0010,117,0,11.0,65
2024-02-26,SKU0010,103,0,11.0,65
2024-03-04,SKU0010,79,0,11.0,65
2024-03-11,SKU0010,77,0,11.0,65
2024-03-18,SKU0010,77,0,11.0,65
2024-03-25,SKU0010,150,0,11.0,65
2024-04-01,SKU0010,143,0,11.0,65
2024-04-08,SKU0010,123,10,11.0,65
2024-04-15,SKU0010,106,42,11.0,65
2024-04-22,SKU0010,87,0,11.0,65
2024-04-29,SKU0010,63,0,11.0,65
2024-05-06,SKU0010,52,13,11.0,65
2024-05-13,SKU0010,190,0,11.0,65
2024-05-20,SKU0010,182,79,11.0,65
2024-05-27,SKU0010,169,30,11.0,65
2024-06-03,SKU0010,169,0,11.0,65
2024-06-10,SKU0010,163,1,11.0,65
2024-06-17,SKU0010,147,0,11.0,65
2024-06-24,SKU0010,138,0,11.0,65
2024-07-01,SKU0010,120,0,11.0,65
2024-07-08,SKU0010,119,42,11.0,65
2024-07-15,SKU0010,119,0,11.0,65
2024-07-22,SKU0010,114,64,11.0,65
2024-07-29,SKU0010,105,39,11.0,65
2024-08-05,SKU0010,90,0,11.0,65
2024-08-12,SKU0010,78,0,11.0,65
2024-08-19,SKU0010,204,0,11.0,65
2024-08-26,SKU0010,194,32,11.0,65
2024-09-02,SKU0010,187,73,11.0,65
2024-09-09,SKU0010,181,0,11.0,65
2024-09-16,SKU0010,171,0,11.0,65
2024-09-23,SKU0010,163,0,11.0,65
2024-09-30,SKU0010,156,113,11.0,65
2024-10-07,SKU0010,138,0,11.0,65
2024-10-14,SKU0010,118,0,11.0,65
2024-10-21,SKU0010,95,0,11.0,65
2024-10-28,SKU0010,94,0,11.0,65
2024-11-04,SKU0010,90,0,11.0,65
2024-11-11,SKU0010,79,0,11.0,65
2024-11-18,SKU0010,70,0,11.0,65
2024-11-25,SKU0010,59,0,11.0,65
2024-12-02,SKU0010,111,0,11.0,65
2024-12-09,SKU0010,93,0,11.0,65
2024-12-16,SKU0010,71,20,11.0,65
2024-12-23,SKU0010,65,0,11.0,65
2024-12-30,SKU0010,60,0,11.0,65
2025-01-06,SKU0010,104,27,11.0,65
2025-01-13,SKU0010,84,0,11.0,65
2025-01-20,SKU0010,70,0,11.0,65
2025-01-27,SKU0010,52,61,11.0,65
2025-02-03,SKU0010,35,0,11.0,65
2025-02-10,SKU0010,20,74,11.0,65
2025-02-17,SKU0010,13,0,11.0,65
2025-02-24,SKU0010,5,113,11.0,65
2025-03-03,SKU0010,98,41,11.0,65
2025-03-10,SKU0010,92,0,11.0,65
2025-03-17,SKU0010,71,0,11.0,65
2025-03-24,SKU0010,56,0,11.0,65
2025-03-31,SKU0010,183,0,11.0,65
2025-04-07,SKU0010,168,90,11.0,65
2025-04-14,SKU0010,154,0,11.0,65
2025-04-21,SKU0010,133,0,11.0,65
2025-04-28,SKU0010,131,0,11.0,65
2025-05-05,SKU0010,121,0,11.0,65
2025-05-12,SKU0010,112,0,11.0,65
2025-05-19,SKU0010,112,0,11.0,65
2025-05-26,SKU0010,111,0,11.0,65
2025-06-02,SKU0010,88,0,11.0,65
2025-06-09,SKU0010,85,39,11.0,65
2025-06-16,SKU0010,71,0,11.0,65
2025-06-23,SKU0010,182,96,11.0,65
2025-06-30,SKU0010,164,0,11.0,65
2025-07-07,SKU0010,140,0,11.0,65
2025-07-14,SKU0010,136,48,11.0,65
2025-07-21,SKU0010,136,0,11.0,65
2025-07-28,SKU0010,116,0,11.0,65
2025-08-04,SKU0010,92,0,11.0,65
2025-08-11,SKU0010,71,0,11.0,65
2025-08-18,SKU0010,69,0,11.0,65
2025-08-25,SKU0010,200,0,11.0,65
2025-09-01,SKU0010,180,49,11.0,65
2025-09-08,SKU0010,176,0,11.0,65
2025-09-15,SKU0010,171,59,11.0,65
2025-09-22,SKU0010,152,97,11.0,65
2025-09-29,SKU0010,131,33,11.0,65
2024-01-01,SKU0011,275,0,28.0,72
2024-01-08,SKU0011,251,115,28.0,72
2024-01-15,SKU0011,244,46,28.0,72
2024-01-22,SKU0011,238,0,28.0,72
2024-01-29,SKU0011,236,0,28.0,72
2024-02-05,SKU0011,227,0,28.0,72
2024-02-12,SKU0011,213,0,28.0,72
2024-02-19,SKU0011,206,0,28.0,72
2024-02-26,SKU0011,201,0,28.0,72
2024-03-04,SKU0011,200,0,28.0,72
2024-03-11,SKU0011,189,0,28.0,72
2024-03-18,SKU0011,177,0,28.0,72
2024-03-25,SKU0011,155,0,28.0,72
2024-04-01,SKU0011,138,114,28.0,72
2024-04-08,SKU0011,120,52,28.0,72
2024-04-15,SKU0011,113,0,28.0,72
2024-04-22,SKU0011,92,0,28.0,72
2024-04-29,SKU0011,263,0,28.0,72
2024-05-06,SKU0011,254,0,28.0,72
2024-05-13,SKU0011,250,0,28.0,72
2024-05-20,SKU0011,226,0,28.0,72
2024-05-27,SKU0011,219,59,28.0,72
2024-06-03,SKU0011,214,64,28.0,72
2024-06-10,SKU0011,197,57,28.0,72
2024-06-17,SKU0011,189,8,28.0,72
2024-06-24,SKU0011,169,49,28.0,72
2024-07-01,SKU0011,153,0,28.0,72
2024-07-08,SKU0011,137,4,28.0,72
2024-07-15,SKU0011,135,0,28.0,72
2024-07-22,SKU0011,114,0,28.0,72
2024-07-29,SKU0011,110,0,28.0,72
2024-08-05,SKU0011,90,0,28.0,72
2024-08-12,SKU0011,75,0,28.0,72
2024-08-19,SKU0011,60,0,28.0,72
2024-08-26,SKU0011,177,82,28.0,72
2024-09-02,SKU0011,176,29,28.0,72
2024-09-09,SKU0011,161,0,28.0,72
2024-09-16,SKU0011,138,71,28.0,72
2024-09-23,SKU0011,123,0,28.0,72
2024-09-30,SKU0011,101,0,28.0,72
2024-10-07,SKU0011,91,0,28.0,72
2024-10-14,SKU0011,76,0,28.0,72
2024-10-21,SKU0011,177,0,28.0,72
2024-10-28,SKU0011,166,0,28.0,72
2024-11-04,SKU0011,163,0,28.0,72
2024-11-11,SKU0011,151,0,28.0,72
2024-11-18,SKU0011,148,0,28.0,72
2024-11-25,SKU0011,124,44,28.0,72
2024-12-02,SKU0011,110,0,28.0,72
2024-12-09,SKU0011,99,0,28.0,72
2024-12-16,SKU0011,78,0,28.0,72
2024-12-23,SKU0011,75,0,28.0,72
2024-12-30,SKU0011,61,0,28.0,72
2025-01-06,SKU0011,160,0,28.0,72
2025-01-13,SKU0011,137,0,28.0,72
2025-01-20,SKU0011,132,0,28.0,72
2025-01-27,SKU0011,126,50,28.0,72
2025-02-03,SKU0011,123,55,28.0,72
2025-02-10,SKU0011,100,0,28.0,72
2025-02-17,SKU0011,77,0,28.0,72
2025-02-24,SKU0011,68,0,28.0,72
2025-03-03,SKU0011,249,3,28.0,72
2025-03-10,SKU0011,239,118,28.0,72
2025-03-17,SKU0011,238,23,28.0,72
2025-03-24,SKU0011,235,0,28.0,72
2025-03-31,SKU0011,216,31,28.0,72
2025-04-07,SKU0011,196,25,28.0,72
2025-04-14,SKU0011,174,0,28.0,72
2025-04-21,SKU0011,162,0,28.0,72
2025-04-28,SKU0011,148,17,28.0,72
2025-05-05,SKU0011,124,110,28.0,72
2025-05-12,SKU0011,123,71,28.0,72
2025-05-19,SKU0011,122,0,28.0,72
2025-05-26,SKU0011,99,29,28.0,72
2025-06-02,SKU0011,78,0,28.0,72
2025-06-09,SKU0011,58,0,28.0,72
2025-06-16,SKU0011,107,0,28.0,72
2025-06-23,SKU0011,85,0,28.0,72
2025-06-30,SKU0011,67,0,28.0,72
2025-07-07,SKU0011,48,0,28.0,72
2025-07-14,SKU0011,173,0,28.0,72
2025-07-21,SKU0011,171,1,28.0,72
2025-07-28,SKU0011,151,0,28.0,72
2025-08-04,SKU0011,148,0,28.0,72
2025-08-11,SKU0011,127,0,28.0,72
2025-08-18,SKU0011,126,0,28.0,72
2025-08-25,SKU0011,110,0,28.0,72
2025-09-01,SKU0011,107,0,28.0,72
2025-09-08,SKU0011,106,0,28.0,72
2025-09-15,SKU0011,102,0,28.0,72
2025-09-22,SKU0011,81,0,28.0,72
2025-09-29,SKU0011,234,41,28.0,72
2024-01-01,SKU0012,231,0,8.0,16
2024-01-08,SKU0012,209,0,8.0,16
2024-01-15,SKU0012,197,0,8.0,16
2024-01-22,SKU0012,189,2,8.0,16
2024-01-29,SKU0012,186,0,8.0,16
2024-02-05,SKU0012,166,0,8.0,16
2024-02-12,SKU0012,157,0,8.0,16
2024-02-19,SKU0012,150,0,8.0,16
2024-02-26,SKU0012,126,0,8.0,16
2024-03-04,SKU0012,121,0,8.0,16
2024-03-11,SKU0012,104,0,8.0,16
2024-03-18,SKU0012,100,0,8.0,16
2024-03-25,SKU0012,83,58,8.0,16
2024-04-01,SKU0012,63,0,8.0,16
2024-04-08,SKU0012,44,0,8.0,16
2024-04-15,SKU0012,41,0,8.0,16
2024-04-22,SKU0012,28,0,8.0,16
2024-04-29,SKU0012,22,0,8.0,16
2024-05-06,SKU0012,22,0,8.0,16
2024-05-13,SKU0012,64,110,8.0,16
2024-05-20,SKU0012,44,0,8.0,16
2024-05-27,SKU0012,37,0,8.0,16
2024-06-03,SKU0012,23,0,8.0,16
2024-06-10,SKU0012,187,0,8.0,16
2024-06-17,SKU0012,183,0,8.0,16
2024-06-24,SKU0012,169,0,8.0,16
2024-07-01,SKU0012,151,0,8.0,16
2024-07-08,SKU0012,140,0,8.0,16
2024-07-15,SKU0012,119,98,8.0,16
2024-07-22,SKU0012,102,0,8.0,16
2024-07-29,SKU0012,78,0,8.0,16
2024-08-05,SKU0012,54,0,8.0,16
2024-08-12,SKU0012,42,0,8.0,16
2024-08-19,SKU0012,35,50,8.0,16
2024-08-26,SKU0012,93,94,8.0,16
2024-09-02,SKU0012,69,0,8.0,16
2024-09-09,SKU0012,57,0,8.0,16
2024-09-16,SKU0012,34,23,8.0,16
2024-09-23,SKU0012,29,79,8.0,16
2024-09-30,SKU0012,25,109,8.0,16
2024-10-07,SKU0012,18,0,8.0,16
2024-10-14,SKU0012,190,0,8.0,16
2024-10-21,SKU0012,178,73,8.0,16
2024-10-28,SKU0012,175,0,8.0,16
2024-11-04,SKU0012,165,0,8.0,16
2024-11-11,SKU0012,143,0,8.0,16
2024-11-18,SKU0012,124,30,8.0,16
2024-11-25,SKU0012,101,0,8.0,16
2024-12-02,SKU0012,83,0,8.0,16
2024-12-09,SKU0012,68,0,8.0,16
2024-12-16,SKU0012,66,0,8.0,16
2024-12-23,SKU0012,47,0,8.0,16
2024-12-30,SKU0012,27,0,8.0,16
2025-01-06,SKU0012,18,57,8.0,16
2025-01-13,SKU0012,86,0,8.0,16
2025-01-20,SKU0012,67,0,8.0,16
2025-01-27,SKU0012,50,0,8.0,16
2025-02-03,SKU0012,44,49,8.0,16
2025-02-10,SKU0012,37,56,8.0,16
2025-02-17,SKU0012,26,0,8.0,16
2025-02-24,SKU0012,5,0,8.0,16
2025-03-03,SKU0012,2,0,8.0,16
2025-03-10,SKU0012,118,0,8.0,16
2025-03-17,SKU0012,95,0,8.0,16
2025-03-24,SKU0012,72,63,8.0,16
2025-03-31,SKU0012,67,0,8.0,16
2025-04-07,SKU0012,50,36,8.0,16
2025-04-14,SKU0012,32,0,8.0,16
2025-04-21,SKU0012,22,101,8.0,16
2025-04-28,SKU0012,19,0,8.0,16
2025-05-05,SKU0012,71,0,8.0,16
2025-05-12,SKU0012,70,0,8.0,16
2025-05-19,SKU0012,46,0,8.0,16
2025-05-26,SKU0012,46,0,8.0,16
2025-06-02,SKU0012,23,0,8.0,16
2025-06-09,SKU0012,6,0,8.0,16
2025-06-16,SKU0012,70,0,8.0,16
2025-06-23,SKU0012,58,0,8.0,16
2025-06-30,SKU0012,52,0,8.0,16
2025-07-07,SKU0012,39,0,8.0,16
2025-07-14,SKU0012,32,8,8.0,16
2025-07-21,SKU0012,18,0,8.0,16
2025-07-28,SKU0012,18,79,8.0,16
2025-08-04,SKU0012,5,43,8.0,16
2025-08-11,SKU0012,135,0,8.0,16
2025-08-18,SKU0012,115,42,8.0,16
2025-08-25,SKU0012,93,0,8.0,16
2025-09-01,SKU0012,71,41,8.0,16
2025-09-08,SKU0012,61,0,8.0,16
2025-09-15,SKU0012,50,0,8.0,16
2025-09-22,SKU0012,35,100,8.0,16
2025-09-29,SKU0012,26,0,8.0,16
2024-01-01,SKU0013,157,21,24.0,27
2024-01-08,SKU0013,155,41,24.0,27
2024-01-15,SKU0013,144,0,24.0,27
2024-01-22,SKU0013,131,107,24.0,27
2024-01-29,SKU0013,130,0,24.0,27
2024-02-05,SKU0013,118,0,24.0,27
2024-02-12,SKU0013,95,0,24.0,27
2024-02-19,SKU0013,77,0,24.0,27
2024-02-26,SKU0013,53,111,24.0,27
2024-03-04,SKU0013,33,0,24.0,27
2024-03-11,SKU0013,89,0,24.0,27
2024-03-18,SKU0013,86,0,24.0,27
2024-03-25,SKU0013,63,0,24.0,27
2024-04-01,SKU0013,44,38,,27
2024-04-08,SKU0013,21,78,24.0,27
2024-04-15,SKU0013,1,0,24.0,27
2024-04-22,SKU0013,81,0,24.0,27
2024-04-29,SKU0013,71,0,24.0,27
2024-05-06,SKU0013,57,70,24.0,27
2024-05-13,SKU0013,46,58,24.0,27
2024-05-20,SKU0013,22,0,24.0,27
2024-05-27,SKU0013,127,0,24.0,27
2024-06-03,SKU0013,105,0,24.0,27
2024-06-10,SKU0013,96,0,24.0,27
2024-06-17,SKU0013,96,0,24.0,27
2024-06-24,SKU0013,79,0,24.0,27
2024-07-01,SKU0013,75,0,24.0,27
2024-07-08,SKU0013,62,0,24.0,27
2024-07-15,SKU0013,47,0,24.0,27
2024-07-22,SKU0013,43,25,24.0,27
2024-07-29,SKU0013,173,38,24.0,27
2024-08-05,SKU0013,162,52,24.0,27
2024-08-12,SKU0013,140,0,24.0,27
2024-08-19,SKU0013,121,0,24.0,27
2024-08-26,SKU0013,98,62,24.0,27
2024-09-02,SKU0013,79,0,24.0,27
2024-09-09,SKU0013,71,0,24.0,27
2024-09-16,SKU0013,60,0,24.0,27
2024-09-23,SKU0013,56,0,24.0,27
2024-09-30,SKU0013,51,0,24.0,27
2024-10-07,SKU0013,40,0,24.0,27
2024-10-14,SKU0013,31,0,24.0,27
2024-10-21,SKU0013,23,82,24.0,27
2024-10-28,SKU0013,19,0,24.0,27
2024-11-04,SKU0013,162,0,24.0,27
2024-11-11,SKU0013,140,0,24.0,27
2024-11-18,SKU0013,134,0,24.0,27
2024-11-25,SKU0013,125,0,24.0,27
2024-12-02,SKU0013,104,101,24.0,27
2024-12-09,SKU0013,82,0,24.0,27
2024-12-16,SKU0013,58,54,24.0,27
2024-12-23,SKU0013,56,0,24.0,27
2024-12-30,SKU0013,38,0,24.0,27
2025-01-06,SKU0013,27,0,24.0,27
2025-01-13,SKU0013,11,0,24.0,27
2025-01-20,SKU0013,165,92,24.0,27
2025-01-27,SKU0013,149,0,24.0,27
2025-02-03,SKU0013,143,0,24.0,27
2025-02-10,SKU0013,138,0,24.0,27
2025-02-17,SKU0013,114,0,24.0,27
2025-02-24,SKU0013,95,0,24.0,27
2025-03-03,SKU0013,88,30,24.0,27
2025-03-10,SKU0013,68,0,24.0,27
2025-03-17,SKU0013,62,97,24.0,27
2025-03-24,SKU0013,53,0,24.0,27
2025-03-31,SKU0013,51,0,24.0,27
2025-04-07,SKU0013,38,114,24.0,27
2025-04-14,SKU0013,20,0,24.0,27
2025-04-21,SKU0013,115,78,24.0,27
2025-04-28,SKU0013,103,63,24.0,27
2025-05-05,SKU0013,101,0,24.0,27
2025-05-12,SKU0013,98,106,24.0,27
2025-05-19,SKU0013,88,0,24.0,27
2025-05-26,SKU0013,68,94,24.0,27
2025-06-02,SKU0013,60,0,24.0,27
2025-06-09,SKU0013,58,24,24.0,27
2025-06-16,SKU0013,38,94,24.0,27
2025-06-23,SKU0013,33,0,24.0,27
2025-06-30,SKU0013,22,0,24.0,27
2025-07-07,SKU0013,133,0,24.0,27
2025-07-14,SKU0013,120,0,24.0,27
2025-07-21,SKU0013,117,0,24.0,27
2025-07-28,SKU0013,107,42,24.0,27
2025-08-04,SKU0013,86,0,24.0,27
2025-08-11,SKU0013,66,0,24.0,27
2025-08-18,SKU0013,53,87,24.0,27
2025-08-25,SKU0013,46,0,24.0,27
2025-09-01,SKU0013,33,0,24.0,27
2025-09-08,SKU0013,12,0,24.0,27
2025-09-15,SKU0013,197,0,24.0,27
2025-09-22,SKU0013,183,0,24.0,27
2025-09-29,SKU0013,183,0,24.0,27
2024-01-01,SKU0014,163,41,11.0,63
2024-01-08,SKU0014,157,0,11.0,63
2024-01-15,SKU0014,138,0,11.0,63
2024-01-22,SKU0014,123,47,11.0,63
2024-01-29,SKU0014,104,0,11.0,63
2024-02-05,SKU0014,81,0,11.0,63
2024-02-12,SKU0014,72,0,11.0,63
2024-02-19,SKU0014,69,0,11.0,63
2024-02-26,SKU0014,60,8,11.0,63
2024-03-04,SKU0014,249,0,11.0,63
2024-03-11,SKU0014,241,0,11.0,63
2024-03-18,SKU0014,218,0,11.0,63
2024-03-25,SKU0014,214,0,11.0,63
2024-04-01,SKU0014,200,0,11.0,63
2024-04-08,SKU0014,188,0,11.0,63
2024-04-15,SKU0014,169,0,11.0,63
2024-04-22,SKU0014,165,50,11.0,63
2024-04-29,SKU0014,155,37,11.0,63
2024-05-06,SKU0014,155,0,11.0,63
2024-05-13,SKU0014,132,0,11.0,63
2024-05-20,SKU0014,119,0,11.0,63
2024-05-27,SKU0014,104,92,11.0,63
2024-06-03,SKU0014,98,0,11.0,63
2024-06-10,SKU0014,90,0,11.0,63
2024-06-17,SKU0014,83,0,11.0,63
2024-06-24,SKU0014,220,0,11.0,63
2024-07-01,SKU0014,199,0,11.0,63
2024-07-08,SKU0014,195,0,11.0,63
2024-07-15,SKU0014,192,108,11.0,63
2024-07-22,SKU0014,178,0,11.0,63
2024-07-29,SKU0014,166,0,11.0,63
2024-08-05,SKU0014,165,0,11.0,63
2024-08-12,SKU0014,143,0,11.0,63
2024-08-19,SKU0014,122,0,11.0,63
2024-08-26,SKU0014,117,31,11.0,63
2024-09-02,SKU0014,103,0,11.0,63
2024-09-09,SKU0014,91,63,11.0,63
2024-09-16,SKU0014,83,0,11.0,63
2024-09-23,SKU0014,61,43,11.0,63
2024-09-30,SKU0014,53,0,11.0,63
2024-10-07,SKU0014,195,0,11.0,63
2024-10-14,SKU0014,171,75,11.0,63
2024-10-21,SKU0014,150,0,11.0,63
2024-10-28,SKU0014,136,118,11.0,63
2024-11-04,SKU0014,126,0,11.0,63
2024-11-11,SKU0014,112,0,11.0,63
2024-11-18,SKU0014,103,42,11.0,63
2024-11-25,SKU0014,89,101,11.0,63
2024-12-02,SKU0014,78,0,11.0,63
2024-12-09,SKU0014,54,0,11.0,63
2024-12-16,SKU0014,115,119,11.0,63
2024-12-23,SKU0014,108,11,11.0,63
2024-12-30,SKU0014,97,84,11.0,63
2025-01-06,SKU0014,88,111,11.0,63
2025-01-13,SKU0014,67,4,11.0,63
2025-01-20,SKU0014,224,0,11.0,63
2025-01-27,SKU0014,223,0,11.0,63
2025-02-03,SKU0014,208,53,11.0,63
2025-02-10,SKU0014,199,0,11.0,63
2025-02-17,SKU0014,189,0,11.0,63
2025-02-24,SKU0014,167,0,11.0,63
2025-03-03,SKU0014,147,0,11.0,63
2025-03-10,SKU0014,146,0,11.0,63
2025-03-17,SKU0014,130,36,11.0,63
2025-03-24,SKU0014,116,0,11.0,63
2025-03-31,SKU0014,99,0,11.0,63
2025-04-07,SKU0014,75,0,11.0,63
2025-04-14,SKU0014,72,0,11.0,63
2025-04-21,SKU0014,71,0,11.0,63
2025-04-28,SKU0014,54,0,11.0,63
2025-05-05,SKU0014,227,0,11.0,63
2025-05-12,SKU0014,223,106,11.0,63
2025-05-19,SKU0014,219,0,11.0,63
2025-05-26,SKU0014,202,0,11.0,63
2025-06-02,SKU0014,197,0,11.0,63
2025-06-09,SKU0014,189,0,11.0,63
2025-06-16,SKU0014,179,0,11.0,63
2025-06-23,SKU0014,168,17,11.0,63
2025-06-30,SKU0014,160,43,11.0,63
2025-07-07,SKU0014,141,0,11.0,63
2025-07-14,SKU0014,122,0,11.0,63
2025-07-21,SKU0014,100,0,11.0,63
2025-07-28,SKU0014,95,0,11.0,63
2025-08-04,SKU0014,94,0,11.0,63
2025-08-11,SKU0014,85,0,11.0,63
2025-08-18,SKU0014,66,53,11.0,63
2025-08-25,SKU0014,126,0,11.0,63
2025-09-01,SKU0014,121,0,11.0,63
2025-09-08,SKU0014,109,0,11.0,63
2025-09-15,SKU0014,89,0,11.0,63
2025-09-22,SKU0014,83,20,11.0,63
2025-09-29,SKU0014,78,22,11.0,63
2024-01-01,SKU0015,183,55,16.0,68
2024-01-08,SKU0015,165,0,16.0,68
2024-01-15,SKU0015,156,113,16.0,68
2024-01-22,SKU0015,137,0,16.0,68
2024-01-29,SKU0015,114,0,16.0,68
2024-02-05,SKU0015,92,41,16.0,68
2024-02-12,SKU0015,88,0,16.0,68
2024-02-19,SKU0015,78,5,16.0,68
2024-02-26,SKU0015,69,79,16.0,68
2024-03-04,SKU0015,146,0,16.0,68
2024-03-11,SKU0015,143,0,16.0,68
2024-03-18,SKU0015,124,0,16.0,68
2024-03-25,SKU0015,102,0,16.0,68
